Level	Date and Time	Source	Event ID	Task Category	User	Log	Keywords	Operational Code	Computer	Process ID	Thread ID	Processor ID	Session ID	Kernel Time	User Time	Processor Time	Correlation Id	Relative Correlation Id	Event Source Name
Information	1/4/2022 7:55:22 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:55:22.109
ProcessGuid: {ec47ca29-43ba-61d4-d907-000000008600}
ProcessId: 17356
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d385bdc0d33d66f9\ASUSSoftwareManager\AsusUpdateChecker.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:55:22 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:55:22.045
ProcessGuid: {ec47ca29-43ba-61d4-d907-000000008600}
ProcessId: 17356
Image: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d385bdc0d33d66f9\ASUSSoftwareManager\AsusUpdateChecker.exe
FileVersion: 1.0.28.0
Description: ASUS Update Checker
Product: ASUS Update Checker
Company: ASUSTeK COMPUTER INC.
OriginalFileName: AsusUpdateChecker.exe
CommandLine: C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d385bdc0d33d66f9\ASUSSoftwareManager\AsusUpdateChecker.exe
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-7aae-020000000000}
LogonId: 0x2AE7A
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA256=250D981BEC690B039CCF40941E6555FCA7A8C997AC6975E00BD3C35300498E7C
ParentProcessGuid: {ec47ca29-70bf-61d3-1c00-000000008600}
ParentProcessId: 1716
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:52:38 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:52:38.241
ProcessGuid: {ec47ca29-4315-61d4-d707-000000008600}
ProcessId: 18296
Image: C:\Program Files\Mozilla Firefox\firefox.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:52:38 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:52:38.224
ProcessGuid: {ec47ca29-4315-61d4-d807-000000008600}
ProcessId: 5208
Image: C:\Program Files\Mozilla Firefox\firefox.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:52:37 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:52:37.152
ProcessGuid: {ec47ca29-4315-61d4-d807-000000008600}
ProcessId: 5208
Image: C:\Program Files\Mozilla Firefox\firefox.exe
FileVersion: 95.0.2
Description: Firefox
Product: Firefox
Company: Mozilla Corporation
OriginalFileName: firefox.exe
CommandLine: ""C:\Program Files\Mozilla Firefox\firefox.exe"" --MOZ_LOG sync,prependheader,timestamp,append,maxsize:1,Dump:5 --MOZ_LOG_FILE C:\ProgramData\Mozilla\updates\308046B0AF4A39CB\backgroundupdate.moz_log --backgroundtask backgroundupdate
CurrentDirectory: C:\ProgramData\Mozilla\updates\308046B0AF4A39CB\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=18E361D2C7C143442AC65EB33B581BFA022C943EC82205FC89C6C4D727C5E7CF
ParentProcessGuid: {ec47ca29-4315-61d4-d707-000000008600}
ParentProcessId: 18296
ParentImage: C:\Program Files\Mozilla Firefox\firefox.exe
ParentCommandLine: ""C:\Program Files\Mozilla Firefox\firefox.exe"" --MOZ_LOG sync,prependheader,timestamp,append,maxsize:1,Dump:5 --MOZ_LOG_FILE C:\ProgramData\Mozilla\updates\308046B0AF4A39CB\backgroundupdate.moz_log --backgroundtask backgroundupdate
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:52:37 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:52:37.136
ProcessGuid: {ec47ca29-4315-61d4-d707-000000008600}
ProcessId: 18296
Image: C:\Program Files\Mozilla Firefox\firefox.exe
FileVersion: 95.0.2
Description: Firefox
Product: Firefox
Company: Mozilla Corporation
OriginalFileName: firefox.exe
CommandLine: ""C:\Program Files\Mozilla Firefox\firefox.exe"" --MOZ_LOG sync,prependheader,timestamp,append,maxsize:1,Dump:5 --MOZ_LOG_FILE C:\ProgramData\Mozilla\updates\308046B0AF4A39CB\backgroundupdate.moz_log --backgroundtask backgroundupdate
CurrentDirectory: C:\ProgramData\Mozilla\updates\308046B0AF4A39CB\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=18E361D2C7C143442AC65EB33B581BFA022C943EC82205FC89C6C4D727C5E7CF
ParentProcessGuid: {ec47ca29-70bf-61d3-1c00-000000008600}
ParentProcessId: 1716
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:51:52 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:51:52.655
ProcessGuid: {ec47ca29-428e-61d4-d607-000000008600}
ProcessId: 3356
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:51:22 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:51:22.635
ProcessGuid: {ec47ca29-428e-61d4-d507-000000008600}
ProcessId: 2888
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:50:22 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:50:22.600
ProcessGuid: {ec47ca29-428e-61d4-d607-000000008600}
ProcessId: 3356
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E86870769EE6C797E09457BD99C58D9BF2303CF0193A24EF9B1222C2C3DAF628
ParentProcessGuid: {ec47ca29-70be-61d3-0d00-000000008600}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:50:22 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:50:22.518
ProcessGuid: {ec47ca29-428e-61d4-d507-000000008600}
ProcessId: 2888
Image: C:\Windows\System32\backgroundTaskHost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Background Task Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: backgroundTaskHost.exe
CommandLine: ""C:\Windows\system32\backgroundTaskHost.exe"" -ServerName:Microsoft.MicrosoftOfficeHub.AppX54h2e8jwdm50fj5ha8987vz1etpx7czd.mca
CurrentDirectory: C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_18.2110.13110.0_x64__8wekyb3d8bbwe\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=20330D3CA71D58F4AEB432676CB6A3D5B97005954E45132FB083E90782EFDD50
ParentProcessGuid: {ec47ca29-70be-61d3-0d00-000000008600}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:49:17 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:49:17.763
ProcessGuid: {ec47ca29-4216-61d4-d307-000000008600}
ProcessId: 19152
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:48:47 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:48:47.749
ProcessGuid: {ec47ca29-4216-61d4-d107-000000008600}
ProcessId: 3640
Image: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\HxTsr.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:48:29 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:48:29.684
ProcessGuid: {ec47ca29-421d-61d4-d407-000000008600}
ProcessId: 9720
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
User: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:48:29 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:48:29.606
ProcessGuid: {ec47ca29-421d-61d4-d407-000000008600}
ProcessId: 9720
Image: C:\Program Files (x86)\Google\Update\GoogleUpdate.exe
FileVersion: 1.3.36.31
Description: Google Installer
Product: Google Update
Company: Google LLC
OriginalFileName: GoogleUpdate.exe
CommandLine: ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource scheduler
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {ec47ca29-70be-61d3-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=7B03A99631843989C71E6F133BD71E243F33F86516BDA3455784FB11D4FF6736
ParentProcessGuid: {ec47ca29-70bf-61d3-1c00-000000008600}
ParentProcessId: 1716
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:48:22 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:48:22.654
ProcessGuid: {ec47ca29-4216-61d4-d307-000000008600}
ProcessId: 19152
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E86870769EE6C797E09457BD99C58D9BF2303CF0193A24EF9B1222C2C3DAF628
ParentProcessGuid: {ec47ca29-70be-61d3-0d00-000000008600}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:48:22 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:48:22.596
ProcessGuid: {ec47ca29-4216-61d4-d207-000000008600}
ProcessId: 13252
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\System32\svchost.exe -k wsappx -p -s ClipSVC
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {ec47ca29-70be-61d3-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 944
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information	1/4/2022 7:48:22 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:48:22.593
ProcessGuid: {ec47ca29-4216-61d4-d107-000000008600}
ProcessId: 3640
Image: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\HxTsr.exe
FileVersion: 16.0.14326.20544
Description: Microsoft Outlook Communications
Product: Microsoft Office
Company: Microsoft Corporation
OriginalFileName: HxTsr.exe
CommandLine: ""C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\HxTsr.exe"" -ServerName:Hx.IPC.Server
CurrentDirectory: C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.20544.0_x64__8wekyb3d8bbwe\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=1E4F8F9E5BA222FEF70583D43F83929F9E29674A6FC9371F99D9492DCCB79E8F
ParentProcessGuid: {ec47ca29-70be-61d3-0d00-000000008600}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:48:22 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:48:22.502
ProcessGuid: {ec47ca29-4216-61d4-d007-000000008600}
ProcessId: 3908
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k wsappx -p -s AppXSvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {ec47ca29-70be-61d3-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 944
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information	1/4/2022 7:46:22 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:46:22.458
ProcessGuid: {ec47ca29-3ece-61d4-c907-000000008600}
ProcessId: 13868
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:41:22 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:41:22.563
ProcessGuid: {ec47ca29-3f0a-61d4-cb07-000000008600}
ProcessId: 3684
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:40:52 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:40:52.074
ProcessGuid: {ec47ca29-4049-61d4-cf07-000000008600}
ProcessId: 9896
Image: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:40:41 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:40:41.954
ProcessGuid: {ec47ca29-4049-61d4-cf07-000000008600}
ProcessId: 9896
Image: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe
FileVersion: 96.0.1054.62
Description: PWA Identity Proxy Host
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: identity_helper.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --service-sandbox-type=none --mojo-platform-channel-handle=1788 /prefetch:8
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=7914D38736F3CE4F89432E15816711FFFDFD9002FA50CE7205C1176AF9142AB4
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:40:41 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:40:41.947
ProcessGuid: {ec47ca29-4049-61d4-ce07-000000008600}
ProcessId: 13252
Image: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:40:41 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:40:41.936
ProcessGuid: {ec47ca29-4049-61d4-ce07-000000008600}
ProcessId: 13252
Image: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe
FileVersion: 96.0.1054.62
Description: PWA Identity Proxy Host
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: identity_helper.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --service-sandbox-type=none --mojo-platform-channel-handle=1788 /prefetch:8
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=7914D38736F3CE4F89432E15816711FFFDFD9002FA50CE7205C1176AF9142AB4
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:39:23 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:39:23.111
ProcessGuid: {ec47ca29-3fbe-61d4-cd07-000000008600}
ProcessId: 11968
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:38:22 AM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 12:38:22.422
ProcessGuid: {ec47ca29-3fbe-61d4-cd07-000000008600}
ProcessId: 11968
Image: C:\Windows\System32\backgroundTaskHost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Background Task Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: backgroundTaskHost.exe
CommandLine: ""C:\Windows\system32\backgroundTaskHost.exe"" -ServerName:ShellFeedsUI.AppXnj65k2d1a1rnztt2t2nng5ctmk3e76pn.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=20330D3CA71D58F4AEB432676CB6A3D5B97005954E45132FB083E90782EFDD50
ParentProcessGuid: {ec47ca29-70be-61d3-0d00-000000008600}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information	1/4/2022 7:36:52 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:36:52.544
ProcessGuid: {ec47ca29-3f0a-61d4-cc07-000000008600}
ProcessId: 7512
Image: C:\Windows\System32\RuntimeBroker.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 7:36:22 AM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 12:36:22.529
ProcessGuid: {ec47ca29-3f0a-61d4-ca07-000000008600}
ProcessId: 10528
Image: C:\Windows\System32\backgroundTaskHost.exe
User: DESKTOP-JP20VPR\BobWe"
